user_id,age,weight_kg,height_cm,workout_duration_min,workout_type,calories_burned,avg_heart_rate,sleep_hours,steps,active_minutes,resting_heart_rate,vo2_max,stress_level,hydration_liters,recovery_score
1113,55,84.9,155.2,20,Cardio,410,159,5.1,19125,112,67,32.1,5,1.78,95.9
1114,21,59.7,171.6,105,Strength,178,150,5.4,16102,70,65,54.1,8,3.55,75.2
1115,18,82.1,161.5,101,Yoga,441,178,6.5,2591,175,54,54.2,2,3.25,65.2
1116,25,63.0,175.8,65,Yoga,661,165,7.5,2749,145,82,42.5,2,3.98,46.2
1117,46,94.3,162.7,88,Strength,194,145,5.3,4219,137,48,37.8,8,2.93,91.0
1118,56,94.8,197.0,50,HIIT,450,125,6.3,11029,74,65,33.5,6,1.91,67.4
1119,20,64.9,195.3,89,Cardio,161,170,7.5,16777,14,81,55.5,2,2.64,73.7
1120,49,61.5,178.3,110,HIIT,241,159,6.3,13322,129,56,56.3,6,3.83,58.8
1121,27,70.6,167.7,75,Yoga,210,107,4.9,13673,124,58,38.0,8,2.96,71.4
1122,27,62.0,169.1,108,Cardio,626,153,6.9,10725,118,64,48.7,6,3.64,86.9
1123,36,83.6,170.6,112,HIIT,256,118,5.9,14654,52,52,37.8,9,1.07,82.7
1124,51,91.3,186.4,47,Strength,638,130,9.2,11965,35,71,36.8,6,2.11,99.3
1125,50,83.7,172.6,35,Yoga,696,116,8.7,9508,20,81,30.6,3,3.81,69.7
1126,40,91.2,192.8,73,Cardio,108,135,5.1,17091,171,65,47.3,9,1.12,71.8
1127,45,69.8,197.2,72,Cardio,375,62,4.9,4570,139,79,34.5,5,2.56,43.2
1128,49,57.8,166.8,31,Cardio,326,140,6.1,2264,30,83,30.4,6,2.04,63.4
1129,24,86.9,178.0,39,Cardio,285,164,6.5,18025,124,59,33.1,4,2.94,95.3
1130,46,68.0,154.8,101,Yoga,690,91,9.6,15349,163,56,39.4,3,1.49,61.0
1131,25,83.6,160.0,53,Yoga,315,67,5.8,10573,137,78,50.1,5,2.96,86.0
1132,18,63.5,170.7,72,Strength,532,146,9.2,13488,85,52,36.1,3,3.98,98.7
1133,20,54.1,160.3,83,Strength,668,161,7.0,11358,82,81,56.6,2,1.81,47.6
1134,41,99.6,193.8,42,Strength,455,89,9.3,12670,96,74,38.7,6,2.38,60.0
1135,40,57.8,157.9,46,HIIT,491,74,8.2,2388,115,47,39.9,8,1.09,68.5
1136,25,99.4,172.8,36,Strength,678,133,8.3,4071,142,74,36.5,3,2.3,54.2
1137,54,98.9,180.3,67,Yoga,374,114,7.1,16968,18,73,37.6,6,2.22,40.7
1138,20,89.7,184.6,40,HIIT,593,97,9.0,16454,128,45,32.2,9,2.69,68.1
1139,50,83.0,169.2,69,Yoga,550,74,5.5,9840,59,60,38.8,1,1.77,72.2
1140,45,78.9,193.5,59,HIIT,519,89,9.4,13849,19,75,55.8,3,1.99,77.5
1141,25,93.3,178.4,114,Strength,263,105,7.8,12431,122,54,50.7,2,2.83,89.6
1142,51,64.5,172.0,22,Strength,662,123,6.6,8630,19,74,56.3,8,3.73,55.2
1143,52,73.4,153.4,36,Strength,691,85,9.9,16968,87,70,33.1,9,1.71,43.7
1144,49,81.0,173.2,80,HIIT,282,174,9.2,15008,45,56,43.7,6,3.03,45.4
1145,41,70.6,191.0,69,Yoga,409,168,8.6,16719,65,84,36.9,3,2.57,69.8
1146,31,71.4,180.7,109,Cardio,116,137,5.6,4859,127,49,51.6,8,1.31,95.3
1147,49,66.5,191.6,106,Yoga,545,126,9.8,4393,46,53,59.1,7,2.7,98.9
1148,33,78.2,174.7,25,Strength,269,95,8.5,16091,178,55,54.5,2,3.13,52.3
1149,21,92.5,155.9,47,HIIT,379,149,7.6,4050,57,67,31.1,7,2.79,49.1
1150,54,60.1,150.7,91,HIIT,439,137,9.5,5121,159,61,39.5,1,1.31,61.2
1151,38,96.7,165.2,74,Strength,618,90,5.0,11116,96,57,30.9,8,3.56,67.8
1152,31,84.5,184.9,77,HIIT,110,137,4.8,6971,70,61,31.2,5,1.12,88.5
1153,48,91.2,189.5,64,Strength,623,99,7.4,13767,84,67,32.4,9,1.71,86.5
1154,35,77.8,164.8,91,Yoga,232,133,4.3,5354,126,83,38.3,3,2.85,95.4
1155,24,89.0,174.8,38,HIIT,247,132,8.0,6474,124,53,39.1,7,1.65,91.5
1156,27,50.8,171.1,48,Cardio,665,105,5.4,5397,108,62,42.0,8,1.31,66.3
1157,24,90.9,170.5,42,HIIT,178,163,4.7,8281,57,62,42.1,1,2.54,41.1
1158,50,52.0,161.6,51,Strength,445,166,6.5,14412,46,74,53.1,6,3.17,54.2
1159,40,94.5,156.8,29,Cardio,348,101,6.8,17751,178,70,34.2,2,2.23,76.6
1160,38,99.6,159.8,110,Strength,641,77,5.0,7521,14,62,34.7,8,3.1,70.1
1161,36,64.7,152.8,68,HIIT,123,159,4.2,5472,109,65,48.8,6,3.58,54.4
1162,36,60.5,159.9,84,Cardio,570,95,6.5,7481,26,77,47.2,3,3.88,47.9
1163,53,88.3,150.5,48,Cardio,300,135,8.6,8209,99,58,34.6,4,1.7,53.0
1164,46,62.7,181.4,78,HIIT,230,109,9.2,10623,117,54,55.6,7,2.82,55.6
1165,35,93.3,165.8,64,Cardio,455,120,4.6,11304,29,72,39.9,9,1.8,92.0
1166,19,55.1,198.7,86,Yoga,249,99,7.1,15143,112,58,41.0,2,3.61,82.6
1167,18,56.3,159.7,70,Cardio,625,62,5.6,12245,106,63,42.6,9,3.67,73.1
1168,22,99.0,167.3,114,Cardio,403,141,6.2,14445,153,70,39.7,6,1.97,41.3
1169,37,83.7,167.9,30,Yoga,640,66,9.6,9546,16,54,46.7,2,2.94,89.3
1170,28,92.3,150.4,105,Strength,149,90,6.1,7802,103,61,41.7,8,3.66,73.1
1171,59,66.2,192.0,101,Strength,563,124,6.2,2544,75,78,37.8,4,2.53,77.6
1172,19,83.8,151.6,118,Yoga,339,154,5.3,8652,21,58,57.1,8,3.16,43.9
1173,20,79.7,197.0,25,Cardio,581,123,9.8,18052,49,70,39.3,7,3.4,88.9
1174,40,80.2,194.6,86,HIIT,554,177,6.7,4628,10,78,51.0,7,3.62,89.9
1175,29,84.1,176.8,81,Yoga,382,136,7.4,5451,67,63,40.4,7,2.55,93.0
1176,37,78.8,177.2,24,HIIT,434,152,6.7,10729,140,68,43.1,2,3.83,71.7
1177,22,71.5,182.7,28,Strength,451,62,5.5,3436,17,75,37.1,8,2.89,63.6
1178,54,63.8,169.4,47,Yoga,426,152,8.9,13007,99,84,52.6,2,1.46,44.4
1179,55,88.4,182.4,102,HIIT,435,94,4.2,5062,84,50,52.1,3,2.84,51.6
1180,47,61.3,152.2,111,Cardio,180,74,8.1,18643,94,64,30.7,7,1.9,53.5
1181,26,84.6,152.7,110,Yoga,186,80,7.6,9551,14,83,31.8,7,2.12,43.8
1182,51,61.7,172.9,96,HIIT,357,121,4.9,15113,35,78,57.7,7,3.43,49.3
1183,52,81.3,177.5,57,Yoga,284,142,5.0,17663,94,66,56.7,4,3.92,93.2
1184,39,87.4,194.4,62,Yoga,222,87,8.0,6411,82,51,45.2,5,3.61,72.7
1185,41,60.9,155.2,40,Strength,195,63,5.9,6841,154,77,44.8,7,1.98,85.9
1186,34,53.0,191.1,110,Strength,614,168,5.6,9961,110,50,54.4,8,2.36,56.5
1187,27,56.5,160.5,81,Cardio,542,72,4.4,19102,75,60,34.2,3,3.95,48.1
1188,47,80.3,169.7,65,Strength,613,138,8.6,7196,128,52,49.6,6,3.77,62.4
1189,40,92.5,165.8,89,Strength,470,110,9.3,13093,56,67,44.3,9,3.93,87.6
1190,49,52.2,170.0,57,Strength,404,107,8.9,9546,177,62,52.3,5,2.3,57.8
1191,34,86.7,157.5,68,HIIT,456,98,6.8,16484,101,58,30.9,4,3.4,52.3
1192,34,67.1,175.2,94,Yoga,247,155,7.2,17103,36,80,47.8,9,3.61,41.3
1193,31,73.9,190.1,100,Strength,384,126,5.5,16680,49,59,46.7,4,1.13,77.4
1194,26,96.4,172.1,58,HIIT,361,153,5.0,16101,10,49,55.2,3,1.8,66.1
1195,57,66.6,174.5,90,Yoga,673,117,8.9,12006,148,59,50.3,7,3.65,55.5
1196,19,73.3,192.4,49,Strength,590,143,8.8,5480,176,55,56.4,5,2.17,71.2
1197,42,50.7,185.3,40,Strength,130,61,8.7,11933,27,46,56.6,1,1.84,82.0
1198,56,54.1,174.5,20,Yoga,367,173,6.8,15261,100,67,42.2,8,1.82,54.8
1199,26,62.9,162.9,108,HIIT,111,84,9.2,15209,56,68,34.1,1,2.13,76.5
1200,39,51.4,194.2,51,HIIT,290,70,9.6,10221,30,62,48.9,9,1.73,55.6
1201,21,81.6,178.9,27,Cardio,499,60,6.0,17065,165,48,56.2,1,1.01,99.2
1202,43,71.3,161.1,88,Yoga,636,107,5.3,2230,138,59,32.2,4,1.52,83.9
1203,46,77.4,163.5,49,Cardio,190,172,6.8,9526,23,56,46.7,4,3.65,76.2
1204,51,58.7,190.2,27,HIIT,699,107,5.1,7281,29,47,33.4,9,1.23,50.3
1205,40,64.8,152.2,38,Strength,600,69,9.3,3251,130,76,30.8,1,2.24,75.2
1206,54,83.2,199.6,78,Cardio,400,140,6.0,8889,164,80,50.4,9,2.37,88.0
1207,28,98.3,156.5,74,HIIT,210,89,7.5,15384,131,65,50.5,4,3.33,84.2
1208,23,52.5,189.8,49,HIIT,179,94,7.6,14686,61,50,48.0,7,1.76,86.7
1209,35,94.5,169.7,98,Strength,532,173,7.1,3778,77,46,55.8,9,1.93,59.1
1210,38,78.8,174.6,55,Yoga,516,78,4.9,10052,46,53,32.4,7,1.04,59.7
1211,59,78.2,194.0,74,HIIT,313,169,9.9,6870,91,56,33.2,2,3.71,72.3
1212,53,75.0,170.6,63,Cardio,546,112,5.0,3147,168,68,55.9,6,3.06,56.7
1213,58,53.5,176.9,46,Strength,117,93,8.5,4847,58,58,45.1,6,1.79,46.8
1214,55,54.5,152.5,96,Yoga,153,91,8.7,2620,48,56,38.2,3,3.66,67.7
1215,51,80.0,150.1,97,Yoga,339,135,4.9,2963,147,71,52.1,4,1.26,40.1
1216,34,67.0,162.2,73,Yoga,517,166,9.6,9215,146,54,56.8,6,2.11,85.6
1217,54,95.9,184.0,67,HIIT,585,140,6.9,13052,101,46,50.7,6,2.69,85.0
1218,42,70.3,156.1,49,Yoga,543,65,7.8,18003,150,75,53.8,1,2.52,73.1
1219,55,57.2,155.7,58,HIIT,665,174,7.9,9418,27,72,38.5,8,2.96,84.9
1220,29,85.7,170.5,32,Strength,698,72,7.0,19710,149,60,38.7,9,1.89,77.5
1221,40,64.7,182.4,35,Strength,222,162,4.9,2121,81,45,55.9,2,3.27,81.8
1222,59,76.3,185.6,63,Yoga,519,145,8.5,6313,14,66,48.4,4,2.22,43.9
1223,39,84.9,158.9,90,Strength,665,134,7.5,19460,16,45,37.0,6,1.38,92.9
1224,38,95.0,154.0,46,Cardio,315,123,4.7,19566,152,75,45.7,2,3.22,78.6
1225,44,89.6,197.0,64,Cardio,519,66,8.2,15982,155,66,50.6,7,3.74,76.6
1226,48,83.8,163.0,54,HIIT,650,104,8.2,2794,47,78,36.6,6,2.09,63.2
1227,23,84.0,192.7,98,Yoga,327,104,7.3,11816,35,56,49.6,8,2.77,41.7
1228,44,97.3,193.2,47,HIIT,336,144,4.5,10483,175,67,31.3,7,3.06,94.1
1229,57,64.8,188.6,118,Strength,429,124,6.1,9326,68,72,39.1,1,3.49,99.1
1230,51,50.1,158.4,26,Yoga,568,153,4.3,10682,61,56,50.2,5,1.59,88.5
1231,29,63.6,191.1,81,HIIT,586,78,6.9,15548,170,71,34.5,6,2.71,94.9
1232,24,60.9,188.5,70,Yoga,648,174,9.4,17638,158,67,36.7,7,3.22,47.3
1233,27,83.1,179.8,65,Yoga,678,178,4.0,7986,154,45,56.4,4,1.6,47.7
1234,34,81.7,166.9,39,HIIT,514,106,5.6,5907,116,46,50.2,9,2.42,92.8
1235,43,79.7,163.1,115,Yoga,318,105,8.8,9081,71,75,45.0,1,2.39,43.5
1236,38,50.8,156.1,57,Strength,480,88,4.1,15353,68,46,36.3,3,3.52,45.6
1237,45,86.4,175.5,80,Cardio,186,158,4.1,7760,11,69,40.2,2,3.33,89.0
1238,19,66.2,179.3,51,Cardio,560,176,7.7,15771,34,82,47.2,2,1.7,73.4
1239,18,83.3,168.0,45,Yoga,510,143,8.7,2490,178,63,34.7,1,1.7,63.5
1240,53,77.8,173.8,77,Cardio,624,159,8.7,6263,28,72,44.5,3,3.17,73.2
1241,43,67.1,168.2,58,Yoga,546,120,8.7,9769,175,50,42.3,5,3.22,92.7
1242,46,56.7,182.1,39,HIIT,399,162,6.2,19581,34,83,44.3,6,1.54,85.4
1243,38,54.7,195.1,101,Strength,507,124,9.3,13635,176,63,33.2,8,2.23,81.5
1244,28,91.6,158.2,69,Cardio,474,82,4.1,3904,13,61,33.2,4,3.48,98.6
1245,57,95.9,169.1,98,HIIT,332,154,5.9,7269,12,50,58.9,1,1.24,71.3
1246,28,82.5,157.0,71,Strength,148,179,6.0,3650,171,59,59.4,9,2.12,40.4
1247,53,55.2,181.2,105,Cardio,285,110,5.0,14467,115,66,42.8,3,2.93,65.7
1248,56,70.1,186.4,41,Cardio,304,122,6.0,5191,147,78,53.7,8,3.31,45.8
1249,57,86.4,196.6,72,Strength,177,158,7.5,2027,122,49,49.7,4,2.96,47.0
1250,52,89.0,163.9,104,HIIT,580,175,7.1,16132,36,67,33.5,3,2.19,55.3
1251,51,55.9,197.5,85,HIIT,485,170,5.9,4750,121,49,38.9,3,3.98,62.9
1252,41,50.0,153.2,62,Cardio,293,168,8.5,4879,99,54,39.4,4,1.12,68.9
1253,39,85.6,180.2,101,Strength,202,81,8.3,6357,138,48,47.9,4,2.48,50.2
1254,22,67.8,152.9,42,HIIT,475,169,5.7,12865,53,56,47.4,7,2.53,58.7
1255,50,62.7,194.7,96,Strength,386,130,5.9,18255,61,54,57.7,2,1.72,56.6
1256,53,50.6,176.5,83,Strength,581,92,5.7,4832,162,74,53.7,8,2.68,61.9
1257,37,77.0,183.5,28,Cardio,349,168,4.8,5109,74,68,55.7,2,1.66,46.5
1258,36,92.6,191.6,26,Strength,300,159,8.5,11652,20,49,56.7,1,2.33,63.8
1259,52,97.9,157.5,60,Strength,635,103,4.3,7758,77,57,54.0,8,2.29,73.3
1260,34,78.3,151.9,73,Yoga,560,66,4.9,4921,130,80,40.0,4,3.32,45.8
1261,51,75.7,193.9,84,Strength,399,150,4.6,3433,86,53,36.5,6,3.83,71.2
1262,26,54.3,165.7,21,HIIT,577,61,9.0,6428,24,62,47.2,1,1.61,85.4
1263,43,77.4,156.4,23,Cardio,182,76,4.3,9698,66,79,50.7,3,3.97,40.5
1264,19,69.0,173.4,97,Cardio,557,124,8.0,10111,83,75,41.6,7,3.82,42.9
1265,26,80.4,179.9,51,Strength,397,117,4.3,19565,73,68,55.5,7,1.34,68.0
1266,26,69.4,151.5,119,Strength,463,169,8.7,17519,20,48,58.8,8,3.74,92.4
1267,57,62.0,163.7,21,HIIT,139,89,9.5,17735,130,70,47.1,2,2.69,99.9
1268,34,54.7,151.6,83,Yoga,439,145,6.9,14366,134,54,43.7,7,3.64,45.6
1269,18,65.7,171.0,33,Cardio,615,151,8.8,16155,157,53,55.3,4,3.84,41.1
1270,42,54.8,194.8,39,Yoga,207,176,8.2,14484,39,45,30.7,6,3.58,53.7
1271,57,58.8,199.1,108,HIIT,415,156,8.8,11975,19,60,33.9,4,2.21,68.0
1272,59,99.4,181.9,68,Cardio,213,85,8.6,14513,63,57,55.4,9,2.91,74.3
1273,42,72.2,158.1,27,HIIT,266,94,5.2,4642,166,82,52.0,1,2.39,98.4
1274,56,76.6,195.3,111,Strength,360,122,7.0,9577,138,58,42.5,1,2.1,93.3
1275,52,93.7,175.8,82,HIIT,323,134,9.8,15849,67,84,56.7,5,1.75,73.7
1276,20,99.8,157.7,65,Strength,361,130,6.1,5711,158,67,40.5,5,2.32,61.7
1277,54,79.1,196.1,40,Yoga,350,87,9.8,7458,152,62,49.0,8,3.42,59.3
1278,47,90.6,187.9,106,Cardio,625,84,7.5,8680,170,72,49.0,7,3.53,74.4
1279,55,66.3,186.6,51,Cardio,225,120,6.8,14507,175,64,35.5,3,3.87,83.3
1280,51,65.3,185.5,27,Yoga,305,164,7.9,11419,156,45,38.5,8,1.87,68.9
1281,29,70.1,160.0,114,Strength,239,90,8.9,18239,141,56,57.5,4,2.95,58.3
1282,36,83.6,160.6,35,Cardio,161,113,6.4,18585,85,71,35.5,3,3.08,76.8
1283,54,84.1,184.4,59,HIIT,382,126,4.2,7985,98,57,35.2,2,1.57,73.5
1284,34,65.8,161.0,46,Strength,153,156,8.3,5160,107,48,44.4,9,2.1,65.6
1285,27,56.7,171.9,37,Cardio,445,110,9.7,13465,90,69,32.8,7,2.03,84.9
1286,29,81.6,189.1,54,HIIT,623,117,7.7,9872,79,50,56.8,5,3.96,56.9
1287,33,56.4,189.2,71,HIIT,235,93,5.1,9839,21,66,33.0,9,3.88,69.1
1288,41,78.9,172.7,34,Cardio,429,118,5.5,17652,136,82,48.5,3,3.47,96.4
1289,36,84.7,189.6,82,Yoga,243,80,9.5,8859,88,80,40.2,6,2.42,83.4
1290,25,85.0,191.9,72,Yoga,535,115,4.1,2752,154,47,54.1,8,1.79,63.3
1291,48,87.7,182.7,110,Cardio,381,96,7.3,15304,138,59,47.7,9,3.75,72.8
1292,38,93.6,161.4,100,HIIT,235,123,5.0,18498,23,55,41.6,4,1.8,64.3
1293,34,75.0,163.7,85,Yoga,588,172,5.7,17057,128,78,59.5,1,2.57,46.8
1294,40,86.5,165.7,50,Yoga,500,78,5.8,5980,11,71,32.0,8,1.74,60.1
1295,54,81.0,155.8,80,Yoga,548,160,5.3,8325,13,67,47.3,3,3.91,91.6
1296,33,59.3,163.7,83,Strength,369,178,8.8,18852,75,61,59.7,6,1.13,67.7
1297,23,51.3,160.5,117,Yoga,116,144,6.0,2425,99,67,50.7,4,1.52,75.1
1298,25,64.2,172.8,53,Cardio,368,137,6.1,10141,69,78,52.2,6,3.3,50.9
1299,42,72.2,195.4,74,Cardio,581,133,6.7,19959,106,65,31.0,3,1.45,61.4
1300,35,80.9,155.2,78,Strength,318,112,9.4,12057,176,77,30.6,7,3.94,95.8
1301,42,92.5,186.0,22,Strength,418,130,8.1,19217,136,49,31.1,2,1.96,58.9
1302,29,59.8,184.4,36,Cardio,337,152,4.4,16316,69,61,59.8,5,3.76,55.0
1303,32,56.3,154.8,97,Strength,644,122,4.2,16820,167,45,59.4,3,2.99,43.4
1304,43,98.2,196.1,97,Yoga,384,163,7.4,6106,164,51,40.0,5,2.9,45.8
1305,58,55.4,178.4,65,HIIT,136,121,9.3,3408,92,47,38.7,3,3.75,75.1
1306,43,73.9,168.2,57,HIIT,202,131,5.9,7821,83,70,34.4,9,2.54,79.6
1307,49,79.3,187.8,54,HIIT,529,162,5.5,12362,64,60,39.9,8,2.2,78.5
1308,27,77.1,162.9,20,Cardio,338,136,8.5,8844,35,60,41.1,2,1.65,72.4
1309,33,54.3,184.7,48,Strength,224,169,7.6,8395,179,58,52.4,8,1.43,69.5
1310,24,52.9,152.0,23,HIIT,664,78,7.4,10795,130,70,56.0,8,3.38,44.3
1311,34,55.3,192.0,80,Yoga,699,134,4.9,17843,76,71,52.4,3,1.38,90.4
1312,40,79.3,172.4,116,Yoga,287,61,5.1,18596,125,61,49.4,5,2.18,70.8
1313,43,77.2,181.8,36,Yoga,355,172,5.7,17341,76,48,53.0,2,2.23,47.9
1314,38,61.7,161.1,47,Strength,684,65,5.2,6801,15,61,52.2,6,2.99,48.2
1315,39,81.9,183.9,69,HIIT,629,88,9.8,17346,123,77,44.3,2,1.84,70.8
1316,24,91.0,188.6,109,Yoga,491,100,4.1,3758,19,74,40.1,4,3.51,54.7
1317,31,52.1,173.7,27,Strength,567,110,7.8,7780,47,65,38.5,3,1.62,95.3
1318,32,74.9,180.9,53,Yoga,352,64,7.1,13260,133,61,50.4,1,3.37,69.9
1319,24,84.5,172.8,78,HIIT,660,100,5.9,10973,86,55,58.8,8,3.55,98.7
1320,26,62.6,194.7,37,HIIT,275,121,9.3,14413,111,74,47.4,8,1.58,84.0
1321,25,65.4,174.9,114,HIIT,565,89,8.0,19910,21,62,57.4,1,3.43,88.6
1322,40,80.7,192.1,78,HIIT,676,162,10.0,2840,55,64,30.4,6,3.14,63.3
1323,46,94.9,190.1,46,HIIT,388,121,5.0,19725,58,78,53.8,1,3.62,48.0
1324,35,90.5,170.5,35,Yoga,149,159,4.5,14299,100,72,55.6,9,2.53,81.4
1325,48,79.2,161.5,29,HIIT,103,86,4.8,19884,133,53,48.9,1,1.7,64.4
1326,47,86.5,170.3,95,Yoga,599,109,5.6,7559,81,75,58.0,3,3.74,96.9
1327,56,68.2,191.3,41,HIIT,322,141,6.5,7926,111,60,47.7,9,3.37,51.6
1328,52,82.0,161.4,35,Yoga,361,111,9.2,10707,52,75,37.2,1,1.06,77.6
1329,35,73.3,176.2,31,HIIT,634,108,5.7,18175,69,73,36.5,2,3.82,92.0
1330,59,59.5,190.3,94,Yoga,475,121,9.5,13654,110,57,46.7,4,3.85,64.2
1331,56,85.1,167.7,103,HIIT,160,159,6.8,15991,166,67,57.2,7,2.07,97.2
1332,34,77.8,182.1,70,Strength,455,119,7.9,13271,95,58,32.2,8,1.03,44.6
1333,31,67.9,162.3,20,Yoga,123,177,5.6,9675,135,83,48.1,1,2.66,75.2
1334,48,95.6,155.5,46,Strength,392,139,4.9,11339,20,46,53.1,1,3.74,86.6
1335,41,51.0,189.7,86,Yoga,656,113,9.2,4594,44,56,33.5,5,1.37,52.1
1336,52,65.8,154.9,31,Yoga,455,178,4.7,5656,32,72,33.5,8,2.77,43.5
1337,51,52.8,163.6,49,Yoga,674,64,8.6,11740,158,76,41.0,1,3.2,44.8
1338,20,88.3,192.8,28,Cardio,128,68,7.5,5155,174,68,38.2,3,1.4,59.2
1339,54,85.1,167.3,72,HIIT,456,93,9.2,2978,37,81,35.9,6,2.54,53.4
1340,57,66.6,198.7,80,Strength,464,157,8.3,12497,125,73,36.0,1,1.27,53.4
1341,43,83.8,199.0,73,Strength,508,95,5.7,14075,104,62,33.9,3,2.67,67.5
1342,40,69.8,163.4,56,Yoga,365,154,7.4,4589,67,47,48.3,1,2.33,45.1
1343,56,87.8,152.0,84,Strength,390,175,4.1,7942,62,57,50.6,4,1.79,99.7
1344,32,72.7,185.3,61,Strength,666,79,6.9,4508,37,57,51.1,9,3.56,81.7
1345,21,70.6,172.5,68,Strength,252,140,4.5,14511,51,73,46.0,5,2.15,41.8
1346,46,96.7,155.0,23,Strength,318,143,6.6,19577,94,46,58.6,3,3.1,81.5
1347,39,62.5,185.4,83,Cardio,272,151,4.7,7915,102,72,56.4,7,3.37,87.5
1348,42,56.0,151.6,98,Yoga,111,144,9.7,4045,133,48,58.7,6,1.54,51.4
1349,30,79.2,193.5,70,Strength,615,142,7.1,10439,170,49,41.7,9,1.36,90.4
1350,35,98.5,156.9,110,Cardio,461,122,9.5,11576,174,83,56.3,4,1.02,76.7
1351,50,68.9,156.4,91,Cardio,678,126,4.1,11564,56,49,52.9,4,1.92,89.3
1352,33,53.1,158.8,79,Yoga,576,89,7.8,13105,173,52,40.2,9,3.45,83.0
1353,59,67.0,198.0,106,HIIT,676,128,5.8,17765,124,78,33.2,2,3.32,82.3
1354,19,75.3,184.7,98,HIIT,181,165,6.6,16793,165,69,50.5,2,3.62,49.5
1355,52,58.1,190.1,110,HIIT,439,129,9.2,16921,19,71,34.1,9,3.28,58.9
1356,59,82.9,169.9,50,Strength,540,62,9.9,9181,32,51,38.8,7,1.07,71.4
1357,51,99.9,166.8,91,Yoga,325,108,5.5,2044,14,80,45.0,5,2.16,46.8
1358,47,72.6,161.7,113,HIIT,470,101,9.7,6511,91,76,50.4,5,1.02,68.7
1359,30,67.7,174.0,77,Strength,127,83,8.1,17421,128,65,57.8,9,1.11,66.7
1360,30,70.0,177.6,101,Yoga,115,103,9.7,9775,15,62,47.8,5,2.44,53.9
1361,35,55.8,181.6,23,Strength,376,60,7.4,12707,134,46,50.1,9,2.08,52.0
1362,49,94.2,162.9,41,HIIT,432,173,9.8,15372,179,49,39.3,8,2.68,54.8
1363,49,70.7,197.4,22,HIIT,582,174,9.4,9948,56,82,50.6,6,1.2,76.3
1364,52,69.4,158.5,98,Cardio,665,113,4.8,13079,37,72,43.1,5,2.76,64.9
1365,56,83.0,198.3,118,Cardio,387,111,5.9,10216,22,75,55.7,5,1.2,64.8
1366,46,72.1,150.7,66,Yoga,213,95,5.5,12006,34,68,41.8,5,2.27,50.9
1367,46,82.4,174.1,57,Strength,137,138,7.4,3225,16,77,44.0,1,2.06,87.2
1368,33,53.1,166.7,52,Strength,553,164,8.8,3248,89,83,43.0,5,1.67,82.0
1369,27,90.7,172.5,97,HIIT,265,97,8.6,17869,75,56,54.3,3,1.94,65.7
1370,47,97.0,178.5,67,HIIT,304,103,8.4,7698,45,83,58.6,6,1.0,48.5
1371,42,82.4,171.8,84,Yoga,344,141,6.3,19966,11,53,39.8,9,1.97,82.9
1372,56,97.7,170.7,45,Cardio,432,146,4.8,6848,122,59,44.3,3,1.24,93.9
1373,37,57.6,186.6,27,HIIT,495,106,5.3,11905,47,67,51.2,1,3.76,50.7
1374,22,73.9,184.3,69,Strength,606,88,8.5,13783,23,66,56.9,8,1.22,76.2
1375,18,80.1,191.7,99,HIIT,220,110,4.9,15388,164,80,44.8,9,3.86,65.5
1376,47,79.1,162.5,57,Cardio,358,100,5.3,5138,152,54,33.3,4,2.47,45.3
1377,20,70.1,180.5,29,Strength,509,145,6.5,19901,94,72,41.1,5,2.54,83.5
1378,31,66.9,179.3,61,Cardio,409,123,4.4,12924,149,79,46.5,3,3.36,44.3
1379,47,56.3,168.5,56,Yoga,167,147,5.3,6642,124,73,42.5,8,3.09,82.1
1380,21,69.6,174.3,45,Yoga,213,168,4.9,7196,106,49,35.6,3,1.71,56.9
1381,35,58.1,165.7,111,Cardio,319,107,9.7,13155,95,48,31.1,4,1.08,73.9
1382,54,86.7,157.1,31,Strength,319,136,5.1,14055,111,59,50.6,7,3.34,49.6
1383,42,60.4,160.7,103,Cardio,572,156,9.2,8198,91,74,59.8,2,1.39,62.3
1384,18,52.9,155.3,68,HIIT,485,173,4.7,10072,53,70,57.6,1,2.8,46.2
1385,32,77.6,184.2,33,HIIT,397,81,9.2,17965,139,67,50.5,4,3.83,68.0
1386,26,79.8,183.0,65,Cardio,352,158,7.6,11688,102,83,55.2,8,2.65,52.8
1387,32,93.6,197.5,54,HIIT,504,76,9.1,13919,168,73,37.7,1,1.86,51.3
1388,41,78.8,186.5,48,Cardio,591,145,9.2,11927,114,66,48.7,3,1.54,46.4
1389,21,67.3,152.6,31,HIIT,456,64,7.6,16059,134,79,31.8,4,1.08,85.9
1390,29,90.2,194.2,101,Cardio,527,120,9.5,16649,82,62,51.2,4,2.87,78.4
1391,54,77.0,193.1,63,HIIT,314,148,7.5,19727,81,79,59.1,3,2.67,49.4
1392,54,54.0,172.2,85,Strength,479,65,8.3,7490,170,77,55.8,3,2.39,68.3
1393,23,78.3,179.3,21,Strength,313,112,6.5,18432,142,51,46.0,7,1.58,79.7
1394,56,95.4,198.8,78,HIIT,197,140,9.5,7916,87,78,53.7,8,1.71,92.7
1395,41,69.8,176.6,36,Cardio,627,154,8.9,13526,67,54,58.3,4,3.88,43.6
1396,28,64.8,195.3,29,HIIT,627,76,5.0,3746,134,68,36.5,8,1.06,61.7
1397,30,57.2,154.2,37,Yoga,634,118,7.5,10170,20,69,53.8,8,2.09,77.0
